"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R600","2019-07-23 04:00:00","766.000","45.000","0.800","22.900","0.820","923.600","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","22.600",""
"C0Z320","2019-07-23 04:00:00","646.000","0.000","0.200","19.200","0.970","937.600","-99.000","0.000","-99.000","-99.000","-99.000","21.000","","19.200",""
"C0V210","2019-07-23 04:00:00","734.000","57.000","0.300","18.400","0.970","928.800","-99.000","0.000","-99.000","-99.000","-99.000","20.000","","18.400",""
"C0K240","2019-07-23 04:00:00","1132.000","132.000","2.000","19.600","0.990","888.300","-99.000","0.000","-99.000","-99.000","-99.000","20.400","","18.900",""
"C0M520","2019-07-23 04:00:00","15.000","230.000","0.600","25.500","0.890","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.400",""
"C0A530","2019-07-23 04:00:00","300.000","0.000","0.000","22.100","0.990","974.600","-99.000","0.000","-99.000","-99.000","-99.000","22.600","","22.100",""
"C0E820","2019-07-23 04:00:00","220.000","196.000","1.100","22.000","0.940","983.000","-99.000","0.000","-99.000","-99.000","-99.000","22.200","","21.900",""
"C0K450","2019-07-23 04:00:00","35.000","55.000","0.900","25.300","0.920","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.200",""
"C0G760","2019-07-23 04:00:00","53.000","0.000","0.000","24.700","0.990","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.700",""
"CM0120","2019-07-23 04:00:00","4.000","193.000","1.900","26.600","0.820","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.500",""
"C0Z290","2019-07-23 04:00:00","946.000","159.000","0.300","20.100","0.940","906.200","-99.000","0.000","-99.000","-99.000","-99.000","20.800","","19.900",""
"C0F9U0","2019-07-23 04:00:00","74.000","115.000","1.200","26.500","0.800","998.400","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.200",""
"C0V530","2019-07-23 04:00:00","34.000","86.000","0.900","25.900","1.000","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.600",""
"C0R550","2019-07-23 04:00:00","38.000","100.000","0.500","24.700","0.980","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.500",""
"C0A950","2019-07-23 04:00:00","60.000","157.000","0.900","26.900","0.830","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.900",""
"C0R160","2019-07-23 04:00:00","45.000","262.000","1.100","24.800","0.990","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.700",""
"C0F9S0","2019-07-23 04:00:00","43.000","156.000","2.100","25.800","0.820","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.800",""
"C0M820","2019-07-23 04:00:00","980.000","0.000","0.200","17.900","0.940","902.400","-99.000","0.000","-99.000","-99.000","-99.000","18.900","","17.900",""
"C0G870","2019-07-23 04:00:00","12.000","152.000","1.000","25.500","0.980","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.500",""
"C0R530","2019-07-23 04:00:00","16.000","19.000","0.300","25.300","0.990","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.300",""
"C0O840","2019-07-23 04:00:00","134.000","107.000","1.100","25.300","0.990","990.800","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.700",""
"C0A890","2019-07-23 04:00:00","40.000","0.000","0.000","23.700","0.980","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.700",""
"C0A660","2019-07-23 04:00:00","97.000","0.000","0.000","23.700","1.000","996.100","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.400",""
"C0T9H0","2019-07-23 04:00:00","725.000","220.000","2.100","21.700","0.990","929.400","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","21.600",""
"C0R270","2019-07-23 04:00:00","51.000","145.000","2.200","26.200","0.970","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.200",""
"C0O980","2019-07-23 04:00:00","18.000","0.000","0.100","24.800","0.990","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.500",""
"C0T9I0","2019-07-23 04:00:00","152.000","211.000","1.000","23.400","0.900","992.200","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.400",""
"C0V760","2019-07-23 04:00:00","30.000","88.000","0.700","26.000","0.910","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.000",""
"C0AG90","2019-07-23 04:00:00","25.000","0.000","0.100","25.400","0.870","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.400",""
"C0O900","2019-07-23 04:00:00","9.000","144.000","0.800","25.400","0.990","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.400",""
"C0AD00","2019-07-23 04:00:00","86.000","200.000","1.600","24.600","0.990","998.100","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.400",""
"C0V700","2019-07-23 04:00:00","24.000","116.000","1.100","-99.000","-99.000","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH00","2019-07-23 04:00:00","38.000","0.000","0.000","24.500","1.000","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.400",""
"C0X080","2019-07-23 04:00:00","2.000","167.000","0.800","25.500","0.990","1006.700","-99.000","0.500","-99.000","-99.000","-99.000","26.200","","25.100",""
"CM0150","2019-07-23 04:00:00","11.000","40.000","0.600","24.700","0.840","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.700",""
"C0I480","2019-07-23 04:00:00","2165.000","201.000","0.300","11.800","0.990","787.100","-99.000","0.000","-99.000","-99.000","-99.000","15.100","","11.800",""
"C0A860","2019-07-23 04:00:00","362.000","0.000","0.000","22.200","0.940","967.200","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.000",""
"C0U940","2019-07-23 04:00:00","25.000","255.000","0.600","24.800","0.940","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.800",""
"C0S970","2019-07-23 04:00:00","19.000","297.000","2.400","25.400","0.870","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.400",""
"C0V260","2019-07-23 04:00:00","126.000","81.000","0.800","24.500","0.900","993.500","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.500",""
"C0H990","2019-07-23 04:00:00","3076.000","234.000","3.200","9.600","0.880","705.600","-99.000","0.000","-99.000","-99.000","-99.000","9.700","","8.500",""
"C0F9K0","2019-07-23 04:00:00","30.000","156.000","2.300","25.500","0.850","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.300",""
"C0AH90","2019-07-23 04:00:00","660.000","0.000","0.000","19.400","0.990","938.100","-99.000","0.000","-99.000","-99.000","-99.000","21.100","","19.400",""
"C0W150","2019-07-23 04:00:00","42.000","235.000","0.500","26.100","0.980","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.800",""
"C0F000","2019-07-23 04:00:00","273.000","0.000","0.200","22.900","1.000","975.100","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.900",""
"C0K410","2019-07-23 04:00:00","20.000","249.000","1.200","25.600","0.900","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.600",""
"C0R140","2019-07-23 04:00:00","740.000","91.000","0.600","21.400","0.830","929.200","-99.000","0.000","-99.000","-99.000","-99.000","21.700","","20.700",""
"C0V800","2019-07-23 04:00:00","256.000","0.000","0.100","23.100","0.950","977.200","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.100",""
"C0S830","2019-07-23 04:00:00","288.000","13.000","1.800","24.700","0.860","977.100","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.600",""
"C0S920","2019-07-23 04:00:00","98.000","327.000","0.600","23.900","0.890","992.200","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","23.900",""
"C0V640","2019-07-23 04:00:00","35.000","105.000","0.700","26.500","0.900","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.300",""
"C0AH80","2019-07-23 04:00:00","68.000","0.000","0.000","22.900","0.980","999.600","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","22.900",""
"C0K250","2019-07-23 04:00:00","12.000","0.000","0.000","24.700","0.970","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.600",""
"C0I410","2019-07-23 04:00:00","180.000","353.000","0.800","23.400","0.940","986.800","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","23.400",""
"C0M410","2019-07-23 04:00:00","245.000","13.000","0.300","22.200","1.000","976.600","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","22.200",""
"C0F9Z0","2019-07-23 04:00:00","3193.000","187.000","2.000","9.200","0.850","695.900","-99.000","0.000","-99.000","-99.000","-99.000","9.200","","8.400",""
"C0U650","2019-07-23 04:00:00","442.000","268.000","1.600","23.200","0.870","959.500","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.200",""
"C0D660","2019-07-23 04:00:00","65.000","95.000","0.700","24.600","0.860","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.500",""
"C0E540","2019-07-23 04:00:00","32.000","87.000","0.400","23.700","0.970","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.600",""
"C0W170","2019-07-23 04:00:00","42.000","114.000","1.700","26.100","0.900","1000.700","-99.000","0.000","7.600","206.000","","26.500","","26.100",""
"C0Z150","2019-07-23 04:00:00","27.000","228.000","2.100","25.100","0.920","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.900",""
"C0S840","2019-07-23 04:00:00","22.000","269.000","1.200","24.600","0.980","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0H9A0","2019-07-23 04:00:00","1595.000","274.000","1.100","15.500","0.990","843.400","-99.000","0.000","-99.000","-99.000","-99.000","16.200","","15.500",""
"C0Z300","2019-07-23 04:00:00","182.000","93.000","0.300","23.200","0.990","989.400","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.200",""
"C0G730","2019-07-23 04:00:00","27.000","150.000","0.700","25.800","0.940","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.700",""
"C0V730","2019-07-23 04:00:00","33.000","53.000","0.300","25.800","0.970","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.800",""
"C0SA00","2019-07-23 04:00:00","466.000","303.000","2.300","21.600","0.980","956.000","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","21.600",""
"C0S900","2019-07-23 04:00:00","27.000","123.000","1.800","26.400","0.860","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.200",""
"C0C480","2019-07-23 04:00:00","105.000","0.000","0.000","24.800","0.910","995.600","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0V720","2019-07-23 04:00:00","15.000","27.000","0.900","26.600","0.930","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","26.400",""
"C0UA60","2019-07-23 04:00:00","566.000","0.000","0.200","21.400","0.980","946.000","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","21.300",""
"C0A980","2019-07-23 04:00:00","11.000","0.000","0.000","25.100","0.960","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0C670","2019-07-23 04:00:00","250.000","160.000","0.900","23.400","0.870","979.800","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.200",""
"C0K550","2019-07-23 04:00:00","15.000","184.000","0.300","25.900","0.910","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.900",""
"C0R350","2019-07-23 04:00:00","35.000","96.000","1.100","25.900","-99.000","1002.900","-99.000","0.500","-99.000","-99.000","-99.000","26.600","","25.700",""
"C0T9F0","2019-07-23 04:00:00","251.000","317.000","0.500","23.400","0.910","980.200","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.400",""
"C0D390","2019-07-23 04:00:00","146.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E430","2019-07-23 04:00:00","258.000","183.000","0.900","21.900","0.970","982.100","-99.000","0.000","-99.000","-99.000","-99.000","22.200","","21.800",""
"C0O990","2019-07-23 04:00:00","18.000","0.000","0.000","24.800","0.990","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0R400","2019-07-23 04:00:00","15.000","0.000","0.200","24.600","-99.000","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.600",""
"C0G660","2019-07-23 04:00:00","27.000","115.000","1.400","24.900","0.960","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.900",""
"C0W140","2019-07-23 04:00:00","21.000","179.000","1.000","25.300","0.960","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","25.200",""
"C0U720","2019-07-23 04:00:00","1260.000","240.000","0.300","18.900","0.960","884.700","-99.000","0.000","-99.000","-99.000","-99.000","20.100","","18.900",""
"C0X150","2019-07-23 04:00:00","18.000","154.000","1.200","26.700","0.950","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.700",""
"C0Z050","2019-07-23 04:00:00","830.000","280.000","0.900","21.100","0.810","919.700","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","20.900",""
"C0I490","2019-07-23 04:00:00","1601.000","64.000","1.000","16.500","0.990","839.500","-99.000","0.000","-99.000","-99.000","-99.000","17.400","","15.800",""
"C0I090","2019-07-23 04:00:00","910.000","208.000","0.900","20.300","0.940","909.200","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","20.100",""
"C0X240","2019-07-23 04:00:00","394.000","143.000","0.500","22.400","0.950","964.000","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.400",""
"C0S990","2019-07-23 04:00:00","409.000","0.000","0.200","24.400","0.920","963.100","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.100",""
"C0E850","2019-07-23 04:00:00","104.000","72.000","0.800","22.700","0.960","995.200","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.700",""
"C0T9B0","2019-07-23 04:00:00","558.000","283.000","1.200","22.800","0.850","947.900","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","22.500",""
"C0G650","2019-07-23 04:00:00","34.000","0.000","0.000","25.800","0.990","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0K580","2019-07-23 04:00:00","26.000","0.000","0.200","24.600","0.980","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","24.600",""
"C0X050","2019-07-23 04:00:00","25.000","216.000","0.800","25.600","0.890","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.400",""
"CM0100","2019-07-23 04:00:00","25.000","86.000","1.800","24.300","0.860","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","24.200",""
"C0AC70","2019-07-23 04:00:00","71.000","0.000","0.000","24.900","0.910","999.600","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.900",""
"CM0130","2019-07-23 04:00:00","11.000","139.000","1.700","26.600","0.860","1006.500","-99.000","9.500","-99.000","-99.000","-99.000","28.400","","25.500",""
"C0W110","2019-07-23 04:00:00","16.000","204.000","2.800","22.400","0.860","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","22.300",""
"C0X120","2019-07-23 04:00:00","28.000","144.000","1.800","26.000","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.000",""
"C0C700","2019-07-23 04:00:00","151.000","144.000","0.900","24.600","0.860","990.900","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.400",""
"C0W130","2019-07-23 04:00:00","18.000","180.000","1.800","26.400","0.920","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.900",""
"C0F9R0","2019-07-23 04:00:00","20.000","0.000","0.000","26.100","1.000","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.100",""
"C0G780","2019-07-23 04:00:00","27.000","137.000","1.200","26.800","0.830","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.800",""
"C0C590","2019-07-23 04:00:00","72.000","148.000","0.800","24.600","0.880","998.500","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0I520","2019-07-23 04:00:00","3860.000","-99.000","-99.000","5.600","0.870","641.600","-99.000","-99.000","-99.000","-99.000","-99.000","5.600","","5.000",""
"C0E530","2019-07-23 04:00:00","341.000","244.000","1.700","23.500","0.860","968.800","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","23.500",""
"C0M790","2019-07-23 04:00:00","15.000","0.000","0.000","26.000","0.860","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.000",""
"C0R130","2019-07-23 04:00:00","1040.000","97.000","2.000","21.800","0.750","893.700","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","19.300",""
"C0AH30","2019-07-23 04:00:00","755.000","138.000","0.900","21.900","0.830","924.600","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","21.200",""
